Quimpard	Maurice		CAN	23	4	52	59	75	61	62	52	77	59	51	71	53	76	79	63,62	Belize Cycling
Oliveiro	Rui		POR	20	8	69	59	57	64	62	69	60	59	56	58	70	73	68	63,38	Belize Cycling
Rodriguez	Alejandro		COL	21	2	63	69	56	56	54	63	75	58	58	73	52	64	57	61,38	Belize Cycling
Tiffanyenko	Pavel		UKR	19	6	56	62	65	56	54	61	56	73	66	62	59	62	61	61,00	Belize Cycling
Da Cunha	Manuel		BRE	28	4	81	80	59	80	71	57	70	62	77	55	67	67	63	68,38	BN
Tigrov	Mikhail		KAZ	27	5	62	75	81	66	80	76	74	60	50	61	79	63	60	68,23	BN
Duveau	Samuel		FRA	25	3	78	64	70	78	59	78	78	54	66	73	57	61	71	68,23	BN
Van Der Malen	Jeff		NED	27	2	81	55	60	61	55	78	81	81	79	50	61	80	59	67,77	BN
Blaison	Axel		FRA	31	8	79	67	56	82	50	70	60	80	61	68	63	58	69	66,38	BN
Bouchar	Philippe		BEL	21	6	71	56	61	62	60	57	61	70	76	71	60	77	67	65,31	BN
Pitanae	Jan		EST	32	7	75	63	59	80	76	61	61	62	50	79	56	52	72	65,08	BN
Renault	Marin		FRA	20	7	73	53	66	60	71	55	56	65	74	73	69	58	71	64,92	BN
Pardou	Philippe		FRA	20	1	67	65	64	56	62	54	70	57	62	73	75	66	71	64,77	BN
Wermardt	Thomas		ALL	26	4	59	62	66	73	53	68	69	66	65	64	72	56	60	64,08	BN
Witsel	Eden		BEL	24	7	67	70	64	51	66	64	58	55	69	70	61	55	53	61,77	BN
Trompette	Julien		FRA	35	5	62	72	61	62	51	55	59	60	61	64	50	74	62	61,00	BN
Pjalic	Milos		SER	30	2	80	65	77	62	70	53	81	53	56	70	79	65	66	67,46	Cinelli Racing Team
Van Dijk	Marco		NED	21	5	69	76	74	50	58	76	69	66	69	71	73	56	53	66,15	Cinelli Racing Team
Pate	Andrew		GBR	29	6	53	56	64	76	54	60	66	67	67	82	69	74	70	66,00	Cinelli Racing Team
Wood	Jordan		GBR	25	4	69	63	79	53	50	76	62	78	65	54	64	70	75	66,00	Cinelli Racing Team
Wyatt	Gerald		GBR	21	8	67	76	58	75	61	58	59	72	69	54	75	59	73	65,85	Cinelli Racing Team
Mirai	Hiroki		JAP	23	7	78	54	65	69	65	67	61	55	60	69	72	66	72	65,62	Cinelli Racing Team
Chesterfield	Harry		GBR	19	3	72	73	55	63	62	52	51	68	66	72	62	70	72	64,46	Cinelli Racing Team
Erdogan	Aslan		TUR	20	4	66	60	56	64	75	63	72	75	64	58	55	60	62	63,85	Cinelli Racing Team
Farah	Steven		GBR	26	5	71	56	62	59	67	56	66	56	51	55	74	75	72	63,08	Cinelli Racing Team
Malone	Douglas		GBR	36	7	72	70	52	60	63	59	76	50	70	60	50	64	65	62,38	Cinelli Racing Team
Amaric	Amir		SER	35	3	50	51	55	69	70	60	64	72	62	58	75	55	61	61,69	Cinelli Racing Team
Willson	Lamar		USA	21	7	75	54	68	64	66	50	57	63	67	59	54	50	51	59,85	Cinelli Racing Team
Echangue	Helmut		RWA	33	7	74	60	57	78	73	76	71	72	57	69	79	76	65	69,77	Galp Energia
Pidoski	Robert		POL	25	6	58	80	67	55	64	66	63	64	75	75	63	77	75	67,85	Galp Energia
Skarnar	Milan		SVN	32	5	78	54	52	51	67	51	78	68	78	78	75	80	59	66,85	Galp Energia
Sorensen	Jasper		DAN	32	5	78	69	66	78	58	70	55	57	66	76	52	60	78	66,38	Galp Energia
Ignatiev	Edgar		RUS	22	3	69	59	73	77	64	59	62	61	71	58	67	73	68	66,23	Galp Energia
Perovos	Javier Hernan		ECU	32	5	69	53	77	72	59	75	54	56	76	79	61	73	54	66,00	Galp Energia
Palan	Tadej		SVN	23	1	72	53	73	57	68	51	69	79	57	68	60	74	68	65,31	Galp Energia
Brajkovic	Slean		SVK	30	5	61	69	68	68	71	52	58	61	62	81	64	62	71	65,23	Galp Energia
Katz	Benjamin		ISR	28	7	76	51	65	62	57	70	71	51	60	62	64	71	82	64,77	Galp Energia
Mislaev	Rein		EST	23	3	76	63	62	53	64	55	64	66	68	58	78	65	70	64,77	Galp Energia
Pakec	Jaroslav		CZE	25	4	78	75	71	65	73	54	75	53	54	74	56	56	52	64,31	Galp Energia
Blajic	Novak		SER	20	1	53	64	54	52	69	56	50	70	60	74	69	72	55	61,38	Galp Energia
Madero	Samuel		ESP	30	7	69	69	71	62	79	80	65	80	64	73	68	67	68	70,38	Gatorade
Voigt	Daniel		AUS	24	3	69	68	66	78	75	70	78	60	66	65	69	58	53	67,31	Gatorade
Schwarz	Heinz		ALL	31	1	81	57	70	52	66	56	69	56	69	80	65	78	73	67,08	Gatorade
De Rossi	Francesco		ITA	24	3	64	58	70	75	69	75	68	69	69	64	64	69	51	66,54	Gatorade
Milcic	Peter		SVN	31	6	64	62	67	79	71	74	66	56	66	81	52	75	50	66,38	Gatorade
Marquez	Leon		ESP	21	8	70	62	73	55	69	66	57	66	58	63	76	67	74	65,85	Gatorade
Malessen	Ian		DAN	23	4	65	76	52	75	70	61	70	68	63	76	53	53	57	64,54	Gatorade
Herman	Frank		LUX	28	2	74	58	65	54	58	53	81	71	81	54	51	62	75	64,38	Gatorade
Rotsberger	Ralen		AUT	21	6	72	63	52	74	60	57	57	64	75	57	76	65	55	63,62	Gatorade
Du Toit	Jess		NAM	19	5	54	56	65	54	69	72	60	64	66	73	56	53	67	62,23	Gatorade
Beaudroy	Lucas		SWI	20	4	65	64	74	62	55	53	66	54	76	70	53	52	51	61,15	Gatorade
Martic	Janez		SVK	21	3	64	61	57	66	54	64	52	55	55	70	52	62	61	59,46	Gatorade
Da Costa	Saul		BRE	29	8	72	67	55	78	77	68	61	80	80	66	60	65	51	67,69	Gerolsteiner
Diakité	Bonheur		CIV	23	5	76	70	52	57	62	78	62	72	63	62	74	70	78	67,38	Gerolsteiner
Komadirov	Volom		KAZ	35	4	65	71	70	77	62	68	57	55	74	72	68	59	66	66,46	Gerolsteiner
Kalavas	Ignitas		LIT	29	4	67	82	82	73	66	59	50	52	76	54	59	77	67	66,46	Gerolsteiner
Hassen	Viktor		NOR	34	7	64	58	56	71	51	66	54	76	72	62	71	75	77	65,62	Gerolsteiner
Schmidt	Phil		ALL	35	5	56	65	56	68	77	57	55	52	73	63	73	67	59	63,15	Gerolsteiner
Thomas	William		GER	37	4	54	69	61	72	67	63	70	66	55	50	69	56	68	63,08	Gerolsteiner
El Bahan	Mohamad		ETH	25	2	59	79	61	56	62	63	62	51	56	75	66	65	65	63,08	Gerolsteiner
Kamirov	Mikhail		RUS	25	3	64	68	64	65	50	57	79	64	56	52	70	61	62	62,46	Gerolsteiner
Patek	Mikan		POL	20	6	60	64	75	65	57	61	57	51	54	63	53	74	68	61,69	Gerolsteiner
Chérif	Vincent		CIV	29	4	60	54	54	50	57	61	82	74	63	58	57	68	63	61,62	Gerolsteiner
Capushov	Ignael		KAZ	23	8	72	58	63	50	55	54	65	65	50	78	71	54	65	61,54	Gerolsteiner
Azzuri	Marcele		SWI	28	5	72	51	69	82	80	69	80	76	78	79	59	63	76	71,85	Holy Cycling Team
Velasquez	Pedro		ECU	26	5	53	55	61	58	79	68	70	81	76	68	60	77	75	67,77	Holy Cycling Team
Martin	Tejay		USA	28	5	82	57	63	67	56	53	74	72	61	71	82	59	78	67,31	Holy Cycling Team
Ferreira	Cristiano		POR	25	7	55	69	65	57	75	79	71	63	73	62	78	56	52	65,77	Holy Cycling Team
Alvaredo	Miguel		BRE	23	1	65	61	56	72	78	67	55	68	77	68	77	55	56	65,77	Holy Cycling Team
Di Maria	Franco		ARG	24	6	57	72	58	63	77	75	58	62	59	58	76	62	73	65,38	Holy Cycling Team
Bower	George		GBR	25	8	75	68	54	64	78	73	63	62	56	57	66	52	74	64,77	Holy Cycling Team
Sharapov	Denis		BUL	33	5	51	71	75	58	62	61	60	62	60	75	62	64	76	64,38	Holy Cycling Team
Kirov	Vladimir		KAZ	23	5	74	54	71	78	59	58	52	70	51	72	52	76	58	63,46	Holy Cycling Team
Muller	Heinrich		ALL	33	2	70	73	59	72	65	61	61	62	54	56	64	60	65	63,23	Holy Cycling Team
Webber	Scotty		AUS	19	1	73	72	68	70	54	57	57	55	54	67	73	57	54	62,38	Holy Cycling Team
Vanenant	Jos		BEL	31	2	50	60	55	80	52	61	76	76	53	50	79	50	54	61,23	Holy Cycling Team
Corazon	Raul		ESP	28	8	50	67	72	69	82	64	53	69	71	81	70	82	51	67,77	Lampre
Toth	Maciej		HON	30	5	80	53	65	71	64	75	66	70	80	68	62	60	65	67,62	Lampre
Escarabal	Patricio		COL	33	3	55	76	79	71	69	70	78	67	64	54	76	62	55	67,38	Lampre
Hidori	Takeshi		JAP	30	7	74	77	61	55	56	62	80	73	71	79	64	53	66	67,00	Lampre
Van Bardelen	Jordan		NED	34	1	77	59	66	72	73	74	68	68	53	61	53	76	58	66,00	Lampre
Malalalescu	Ion		ROM	24	5	55	58	66	77	59	74	79	69	64	68	56	62	70	65,92	Lampre
Makarian	Youri		RUS	26	7	74	65	56	59	65	78	60	80	57	69	56	59	71	65,31	Lampre
McDouglas	Silvester		USA	22	3	74	56	51	67	70	52	72	67	69	74	52	74	63	64,69	Lampre
Peterhanssen	Jan		NOR	29	6	70	66	53	80	63	82	78	67	52	53	61	59	50	64,15	Lampre
Rincic	Ivan		SVN	26	1	66	50	61	58	62	59	70	72	80	58	52	59	60	62,08	Lampre
Ribeiro	Rui		BRE	34	7	75	67	55	57	58	51	57	72	65	70	56	65	51	61,46	Lampre
Van der Karen	Virgil		NED	25	4	51	71	50	79	70	60	70	65	65	54	51	55	58	61,46	Lampre
Vlasov	Dmitri		RUS	26	8	75	80	74	73	61	69	73	76	67	68	63	57	55	68,54	Monster Energy
McVitton	Wesley		GBR	31	3	80	73	80	75	65	77	54	76	51	57	51	69	81	68,38	Monster Energy
Heinart	Jan		ALL	28	6	66	72	61	79	78	80	56	51	61	75	59	80	69	68,23	Monster Energy
O'Connery	Steve		GBR	26	2	69	64	73	77	51	73	72	61	72	80	59	64	59	67,23	Monster Energy
Leonard	Ronnie		USA	28	6	72	64	69	80	62	56	59	65	59	53	75	74	81	66,85	Monster Energy
Arndt	Stephen		SWI	30	2	66	69	82	62	52	55	64	58	80	69	68	57	80	66,31	Monster Energy
Ranger	Lewis		USA	27	2	80	79	64	81	75	53	61	50	59	64	56	81	52	65,77	Monster Energy
Wilson	Liam		NZL	23	3	75	52	69	63	60	66	76	68	53	69	76	58	62	65,15	Monster Energy
Plouc	Maurice		CAN	37	7	74	71	55	63	72	61	53	71	54	64	73	60	73	64,92	Monster Energy
Dwire	Marc		AUS	21	2	56	63	67	69	63	58	75	76	74	64	69	55	53	64,77	Monster Energy
Pizarello	Giacopo		ITA	20	4	72	75	51	70	72	58	72	55	64	61	59	51	65	63,46	Monster Energy
Jordan	Lamar		USA	20	1	54	68	65	63	52	59	74	74	65	65	62	51	62	62,62	Monster Energy
Einhart	Ludwig		AUT	33	1	69	74	76	76	64	50	67	71	66	78	74	64	74	69,46	New Balance
Ben Talik	Mehdi		ALG	29	4	80	62	62	81	69	62	66	76	65	66	73	62	79	69,46	New Balance
Acaloglu	Sabri		ROM	29	4	58	56	79	71	66	59	65	52	77	81	81	74	67	68,15	New Balance
Anzdren	Casper		CZE	31	6	73	72	76	74	68	76	54	72	56	55	73	67	59	67,31	New Balance
Wisniewski	Franciszek		POL	28	3	63	57	71	55	54	82	71	63	57	72	78	77	73	67,15	New Balance
Varadero	Habana		ECU	31	4	80	73	65	60	54	62	78	76	55	79	57	55	57	65,46	New Balance
Coric	Tomislav		CRO	20	8	74	67	55	65	75	71	64	56	57	70	57	70	54	64,23	New Balance
Plantin	Vincent		LUX	20	1	71	70	71	60	51	65	52	72	63	72	62	64	61	64,15	New Balance
Van Seriguen	Max		NED	22	4	53	72	68	56	61	60	55	58	71	64	71	74	68	63,92	New Balance
Karachev	Petr		LET	24	1	78	60	58	66	66	52	50	55	74	65	52	61	74	62,38	New Balance
Gimenez	Alejandro		VEN	18	6	55	68	62	52	72	70	53	50	69	51	71	51	72	61,23	New Balance
Di Cogno	VIncenzo		ITA	19	6	54	54	57	57	64	71	69	60	60	57	74	61	56	61,08	New Balance
Malefico	Giusani		ITA	31	1	55	64	61	64	71	67	78	56	77	66	79	74	53	66,54	Omega Pharma
Adamev	Serguei		RUS	22	8	73	71	73	51	64	73	54	77	68	66	51	78	60	66,08	Omega Pharma
Sato	Takumi		JAP	22	5	76	65	61	62	52	74	67	65	74	57	73	72	53	65,46	Omega Pharma
Bjorgsen	Anker		DAN	20	5	69	50	58	72	69	73	73	60	63	60	75	58	60	64,62	Omega Pharma
Bahaus	Marcel		ALL	31	2	52	56	58	59	80	61	64	59	71	63	81	69	64	64,38	Omega Pharma
Van Serren	Jelle		BEL	19	8	61	72	72	61	65	70	70	59	72	52	54	62	64	64,15	Omega Pharma
Pilov	Simon		KAZ	32	7	55	65	71	66	69	50	76	64	52	74	51	57	76	63,54	Omega Pharma
Palalic	Milus		SER	19	7	76	57	67	61	70	58	61	77	53	53	57	74	58	63,23	Omega Pharma
Wyatt	Bob		GBR	20	6	60	54	75	66	59	53	72	75	54	52	63	60	75	62,92	Omega Pharma
Marinik	Piotr		RUS	36	7	51	62	68	63	54	63	51	67	59	63	76	61	71	62,23	Omega Pharma
Van Kinkel	Jos		BEL	36	3	58	67	70	68	62	51	62	69	50	55	56	75	63	62,00	Omega Pharma
Vendomme	Marc		BEL	19	7	57	55	58	72	62	61	69	64	52	66	61	72	54	61,77	Omega Pharma
Vermaelen	Jos		BEL	30	3	70	61	69	52	72	71	66	57	61	80	66	80	61	66,62	Quick-Step Pulsar
Gilbert	Jean		BEL	22	8	77	69	66	71	50	64	68	65	60	68	57	75	67	65,92	Quick-Step Pulsar
Sainz	Javier		ESP	24	8	72	73	50	70	68	74	71	63	64	53	65	55	50	63,69	Quick-Step Pulsar
Callan	Steven		AUS	21	3	54	67	65	52	60	63	64	76	74	76	61	61	55	63,69	Quick-Step Pulsar
Mertesaker	Michael		ALL	33	3	50	65	71	76	67	59	55	70	52	73	63	64	62	63,62	Quick-Step Pulsar
Hansen	Edvald		NOR	25	2	54	64	76	69	60	56	53	53	67	80	70	53	72	63,62	Quick-Step Pulsar
Zapatillas	Alejandro		VEN	33	8	68	61	52	74	68	54	62	63	59	72	71	51	71	63,54	Quick-Step Pulsar
Ionescu	Daniel		ROM	21	7	65	55	73	73	52	62	66	52	70	56	59	57	73	62,54	Quick-Step Pulsar
Beppu	Migi		JAP	31	4	57	56	59	81	70	66	75	59	52	55	55	57	51	61,00	Quick-Step Pulsar
Chafoud	Hamza		ALG	37	7	66	54	70	74	64	50	73	52	51	64	52	53	68	60,85	Quick-Step Pulsar
Pavachuk	Volodimir		UKR	20	6	61	68	56	64	72	56	67	59	73	50	50	54	52	60,15	Quick-Step Pulsar
Sibulov	Danil		BUL	19	2	70	55	54	65	60	68	67	54	68	52	60	57	51	60,08	Quick-Step Pulsar
Goncalves	Javier		POR	28	7	73	81	82	57	80	68	62	82	72	82	75	70	53	72,08	RBK Bank
Balerdi	Alessandro		ITA	30	2	60	70	50	81	51	65	64	63	75	76	61	71	81	66,77	RBK Bank
Da Costa Pilla	Manuel		POR	34	5	77	63	73	54	51	78	74	75	54	62	64	78	61	66,46	RBK Bank
Jones	James		AUS	22	2	70	53	63	60	66	51	70	77	66	70	66	67	77	65,85	RBK Bank
Inana	Ali		RWA	23	1	75	64	61	66	68	55	75	54	68	56	72	65	70	65,31	RBK Bank
Rojas	Manuel		ECU	35	5	67	76	57	57	69	50	76	60	76	77	57	50	66	64,46	RBK Bank
Rakitic	Mariej		CRO	21	6	58	50	60	69	77	65	52	52	72	72	72	62	68	63,77	RBK Bank
Sanchez	Pedro		ESP	30	3	68	69	59	77	69	51	51	50	73	58	77	63	59	63,38	RBK Bank
Vakechov	David		KAZ	24	7	53	67	72	70	54	61	52	78	72	68	51	64	61	63,31	RBK Bank
Santos	Joao		POR	31	6	73	68	64	76	55	64	51	74	50	66	55	51	63	62,31	RBK Bank
Villmont	Lewis		CAN	20	5	58	57	67	53	66	75	62	59	67	55	76	55	54	61,85	RBK Bank
Valadauskas	Lars		LIT	27	1	64	56	63	61	75	61	61	54	52	80	54	61	51	61,00	RBK Bank
Beretti	Francesco		ITA	21	5	73	76	73	65	73	70	76	58	68	66	76	59	58	68,54	RedBull Racing
Palanski	Robert		POL	21	1	76	64	53	74	56	62	58	73	63	74	73	61	67	65,69	RedBull Racing
Mikhailov	Alexandr		KAZ	33	2	51	72	72	65	58	56	68	72	70	71	70	53	71	65,31	RedBull Racing
Kachachov	Alfred		KAZ	21	3	73	61	60	69	60	66	73	77	56	53	73	65	63	65,31	RedBull Racing
Rujano	Esteban		VEN	21	5	67	71	72	50	66	75	68	52	68	66	59	65	62	64,69	RedBull Racing
Totti	Luca		ITA	31	8	55	70	62	64	59	82	57	81	54	63	73	60	59	64,54	RedBull Racing
Chaubois	Clément		SWI	26	3	70	65	52	62	53	71	60	57	65	75	61	76	58	63,46	RedBull Racing
Postom	Lars		SWD	23	6	66	78	54	63	67	50	69	59	66	64	68	66	54	63,38	RedBull Racing
Sinic	Emil		CRO	19	6	60	68	52	53	66	67	67	71	53	65	74	69	58	63,31	RedBull Racing
Verdasco	Javier		ESP	32	4	64	76	51	52	57	68	63	59	61	71	52	70	77	63,15	RedBull Racing
Bochum	Frank		ALL	19	3	66	69	50	67	64	72	55	62	60	66	67	55	55	62,15	RedBull Racing
Escobar	Gustavo		COL	21	5	69	69	53	64	57	72	75	67	52	63	52	52	52	61,31	RedBull Racing
Kung	Milan		SWI	34	8	67	70	74	75	65	69	74	68	71	70	58	74	50	68,08	Scott - Hilti
Schneider	Petr		ALL	27	6	56	56	63	79	70	51	73	78	61	81	71	66	79	68,00	Scott - Hilti
Marino	Alfredo		ITA	32	7	72	51	65	73	78	52	81	69	75	73	58	59	75	67,77	Scott - Hilti
Cech	Jan		CZE	32	5	72	80	75	61	74	64	57	77	57	51	74	68	52	66,31	Scott - Hilti
Valssen	Cris		DAN	25	1	53	79	66	50	60	59	74	68	61	61	79	76	71	65,92	Scott - Hilti
Yang	Li Jun		CHN	34	5	59	73	75	63	66	57	64	53	75	76	66	61	66	65,69	Scott - Hilti
Sousa	Vicente		POR	26	6	52	63	68	63	76	57	76	65	74	61	52	80	52	64,54	Scott - Hilti
Karitchev	Ivan		RUS	32	3	80	76	72	68	78	52	60	51	52	65	58	51	75	64,46	Scott - Hilti
Scarpone	Giuseppe		ITA	31	5	62	50	62	67	50	75	74	81	76	67	51	70	51	64,31	Scott - Hilti
Muller	Bastian		ALL	27	3	70	71	68	79	66	57	55	51	55	77	53	53	65	63,08	Scott - Hilti
Erdin	Recip		TUR	21	4	55	74	69	51	62	64	50	60	68	75	52	55	70	61,92	Scott - Hilti
Montaignan	Pierre		FRA	23	6	72	55	75	73	66	65	61	73	73	71	56	51	69	66,15	Scott - Hilti
Tesfaye	Almaz		ETH	22	6	72	73	62	50	67	59	71	71	75	75	73	66	73	68,23	T-Mobile - Bianchi
Plazen	Janek		CZE	23	6	75	76	74	58	73	52	63	75	74	55	69	56	77	67,46	T-Mobile - Bianchi
Bos	Luka		NED	34	8	52	76	79	61	77	51	51	78	56	79	55	68	68	65,46	T-Mobile - Bianchi
Nagy	Gabor		HON	20	6	65	76	54	66	58	72	60	65	62	55	74	73	71	65,46	T-Mobile - Bianchi
Gudarsson	Sirgud		SWD	21	4	64	69	57	72	53	58	72	65	60	70	70	57	73	64,62	T-Mobile - Bianchi
Fischer	Karl		AUT	21	8	64	63	53	67	61	62	75	58	58	72	71	56	67	63,62	T-Mobile - Bianchi
Flavic	Noved		SER	22	8	60	58	51	69	62	66	63	68	61	59	76	65	65	63,31	T-Mobile - Bianchi
Connor	Scott		AUS	31	2	68	63	59	70	52	50	53	81	56	61	77	57	72	63,00	T-Mobile - Bianchi
Reagan	Jeffrey		USA	31	5	57	59	60	80	56	73	65	54	56	59	70	61	57	62,08	T-Mobile - Bianchi
Gomez	Santiago		ESP	36	1	60	70	67	50	64	62	59	54	73	51	67	69	58	61,85	T-Mobile - Bianchi
Diaz	Pedro		CHL	24	8	62	55	76	62	53	55	55	69	54	73	60	76	50	61,54	T-Mobile - Bianchi
Manianen	Simon		DAN	21	8	51	55	74	63	60	66	56	59	52	57	73	59	63	60,62	T-Mobile - Bianchi
Mariz	Ruben		CHL	31	3	80	67	65	71	59	51	69	57	81	68	68	79	81	68,92	T1 Cycling
Bailleux	Albert		FRA	23	4	58	50	71	72	72	63	55	77	56	60	78	51	77	64,62	T1 Cycling
Vamalaskas	Linus		LIT	34	2	75	55	51	58	74	67	62	66	74	69	53	61	74	64,54	T1 Cycling
Bole	Jasper		NED	34	1	73	54	71	57	73	53	64	50	63	61	62	77	77	64,23	T1 Cycling
Smith	William		USA	26	7	62	63	53	63	64	55	70	60	76	74	61	56	77	64,15	T1 Cycling
Olvado Costa	Marco		POR	20	8	62	55	57	64	75	55	64	69	57	72	56	74	71	63,92	T1 Cycling
Yamamoto	Yuki		JAP	22	8	65	76	54	68	55	57	54	70	55	74	55	62	74	63,00	T1 Cycling
O'Sullivan	Ronnie		IRL	34	4	67	53	55	66	68	72	66	58	66	62	72	54	58	62,85	T1 Cycling
Birotic	Josef		SVK	19	8	61	75	64	53	72	52	55	58	56	74	72	60	54	62,00	T1 Cycling
Greinstad	Adolf		ALL	21	8	54	68	53	72	68	73	64	60	62	59	57	55	60	61,92	T1 Cycling
Kittel	Markus		ALL	19	7	73	72	57	65	56	51	53	55	64	64	71	60	56	61,31	T1 Cycling
Milan	Janez		SVN	18	6	66	57	50	65	73	69	51	68	59	59	55	62	63	61,31	T1 Cycling
Wurz	Andre		ALL	30	6	55	70	81	62	77	74	82	76	68	54	57	63	76	68,85	Team 7-Eleven
Pavalenko	Andriy		UKR	22	5	69	55	75	67	70	74	64	58	70	72	68	68	72	67,85	Team 7-Eleven
Andreiro	Miguel		BRE	32	1	69	76	70	53	61	67	71	73	62	80	80	62	55	67,62	Team 7-Eleven
Moscato	Luigi		ITA	31	7	70	70	77	77	61	61	71	74	76	63	68	53	56	67,46	Team 7-Eleven
Vizic	Jonas		CRO	26	1	57	72	79	70	62	74	64	51	73	76	71	71	52	67,08	Team 7-Eleven
Maduro	Gonzalo		VEN	35	7	77	63	71	63	52	60	53	77	53	70	69	59	73	64,62	Team 7-Eleven
Bratokic	Janus		SER	25	7	68	52	78	77	54	59	59	68	56	52	75	63	76	64,38	Team 7-Eleven
Vermont	Fabian		SWI	23	4	77	52	55	78	71	68	50	64	61	64	61	64	56	63,15	Team 7-Eleven
Aminae	Marius		EST	21	4	73	73	59	71	56	52	55	71	51	72	59	51	75	62,92	Team 7-Eleven
Vakaski	Yaroslav		POL	24	2	73	73	65	59	51	63	51	57	68	63	68	68	50	62,23	Team 7-Eleven
Da Cruz	Rui		POR	25	5	65	63	63	69	74	59	56	51	74	55	58	58	60	61,92	Team 7-Eleven
Suzuki	Fumikimi		JAP	27	6	60	60	71	50	61	76	51	57	57	63	61	56	54	59,77	Team 7-Eleven
Estevez	Rigoberto		VEN	29	2	77	64	71	78	81	76	78	52	56	50	82	73	57	68,85	Team Cactus
Bartoli	Marius		FRA	31	8	67	60	66	55	81	55	80	73	74	51	73	69	74	67,54	Team Cactus
Novak	Jakub		CZE	33	6	73	76	64	69	67	53	75	75	60	63	78	60	62	67,31	Team Cactus
Mosquera	Juan		ARG	23	7	77	65	65	72	74	77	53	75	75	58	54	54	60	66,08	Team Cactus
Rajkic	Sebastian		CRO	35	8	76	69	52	69	73	51	56	63	69	59	77	53	72	64,54	Team Cactus
Honda	Seita		JAP	19	1	69	69	62	68	60	58	58	64	74	64	53	58	60	62,85	Team Cactus
Djokovic	Alexandar		SER	19	3	60	57	58	64	55	50	62	70	66	54	69	74	55	61,08	Team Cactus
Jovanovic	Milos		SER	26	3	60	59	66	66	75	60	51	69	59	57	62	56	53	61,00	Team Cactus
Slamka	Antoni		POL	30	3	67	64	77	54	55	75	71	53	50	51	55	54	61	60,54	Team Cactus
Wiener	Alfred		AUT	24	3	54	53	58	74	68	64	59	54	61	60	63	63	51	60,15	Team Cactus
Mate	Luis Miguel		ARG	22	8	53	70	58	52	69	55	63	56	58	51	65	69	63	60,15	Team Cactus
Berit	Hamza		FRA	21	2	72	57	53	55	76	55	51	56	70	51	54	52	56	58,31	Team Cactus
Plaszek	Jan		CZE	34	4	59	52	61	78	53	73	73	78	73	75	77	67	68	68,23	Team Skoda
Poliakov	Vladimir		RUS	31	6	51	65	78	74	74	71	71	73	67	51	79	60	55	66,85	Team Skoda
Minade	Hitori		JAP	29	8	81	50	72	63	61	59	52	81	67	80	65	63	62	65,85	Team Skoda
Oliveira	Ruiz		BRE	25	3	50	66	56	61	73	55	70	53	79	72	79	79	51	64,92	Team Skoda
Riberia	Miguel		POR	23	4	57	58	69	76	77	50	56	72	63	75	53	68	64	64,46	Team Skoda
Douglas	Louis		GBR	20	1	76	60	61	52	72	74	58	65	67	56	59	73	63	64,31	Team Skoda
O'Connor	Douglas		AUS	34	4	59	59	53	62	72	62	67	78	68	72	71	56	51	63,85	Team Skoda
Stannard	Morgan		GBR	22	8	60	77	77	73	51	56	60	68	58	72	57	57	64	63,85	Team Skoda
